rg,cell_conc,substract_conc
0.6464129576428504,1.9727370526198735,236.68097052926836
0.6806267019390845,2.0774083208881247,235.9201844105155
0.7151956609411941,2.1830073386545505,234.05552020469827
0.7527434955393405,2.2976825470447393,232.55686508153875
0.7920855652133996,2.4178981749845483,231.90916464908446
0.8317836083149405,2.5390691804755168,229.54403991916183
0.32777115613825986,1.0000293178966724,249.63639159681364
0.34575825407453503,1.0548636949716526,249.46611849881313
0.36469493742348436,1.112692237583463,248.12161211120755
0.38462705117456936,1.1735313272532375,247.79375475837261
0.4048345381848327,1.2352206175221616,247.04917088365517
0.4268620514907853,1.302429749132447,245.52646320550096
0.4500310054165513,1.3731692133146096,245.1869035005779
0.47439405447710625,1.4475365702746121,243.59661316848306
0.49906871591820806,1.5229433996325008,243.89895990268778
